,location,total_sqft,bath,price,bhk
8356,other,2479.13,3.0,215.0,3
8357,other,1100.0,2.0,106.0,2
8360,other,1925.0,3.0,120.0,3
8361,other,650.0,1.0,26.0,1
8363,other,2000.0,3.0,207.0,3
8364,other,1050.0,2.0,110.0,2
8366,other,2204.0,2.0,305.0,3
8372,other,1685.0,2.0,110.0,3
8374,other,1550.0,3.0,110.0,3
8375,other,500.0,1.0,20.0,1
8377,other,3155.0,4.0,370.0,3
8378,other,1765.0,3.0,105.0,3
8379,other,1265.0,2.0,70.0,2
8380,other,1012.0,2.0,59.0,2
8381,other,2045.0,4.0,154.0,3
8383,other,2400.0,4.0,280.0,6
8384,other,581.91,2.0,25.0,1
8385,other,1158.0,2.0,85.0,3
8386,other,925.0,2.0,51.0,2
8387,other,1415.0,2.0,110.0,2
8390,other,4750.0,5.0,600.0,4
8391,other,1840.0,3.0,155.0,3
8392,other,1350.0,2.0,185.0,2
8393,other,824.0,2.0,60.0,2
8394,other,1340.0,2.0,100.0,3
8395,other,1620.0,2.0,110.0,3
8396,other,1533.0,3.0,115.0,3
8397,other,1560.0,3.0,85.0,3
8399,other,750.0,1.0,25.0,1
8400,other,1375.0,2.0,85.0,3
8407,other,1500.0,3.0,88.0,3
8409,other,1140.0,2.0,76.0,2
8410,other,1198.0,2.0,84.0,2
8411,other,4000.0,4.0,520.0,4
8413,other,1370.0,2.0,75.0,2
8417,other,1000.0,1.0,55.0,2
8418,other,1200.0,2.0,125.0,2
8422,other,1050.0,1.0,70.0,1
8423,other,1200.0,2.0,80.0,3
8431,other,400.0,1.0,14.0,1
8433,other,1575.0,4.0,150.0,5
8435,other,4800.0,5.0,629.0,4
8436,other,1200.0,2.0,70.0,2
8438,other,1100.0,2.0,60.0,2
8440,other,1300.0,2.0,79.0,2
8442,other,3500.0,4.0,350.0,4
8444,other,1000.0,2.0,110.0,3
8451,other,2400.0,3.0,260.0,3
8452,other,1533.0,3.0,85.0,3
8455,other,1452.55,2.0,110.0,2
8456,other,1170.0,2.0,105.0,2
8457,other,1411.0,3.0,91.72,3
8459,other,3095.0,3.0,375.0,3
8461,other,1100.0,3.0,78.0,3
8463,other,3600.0,4.0,365.0,4
8466,other,1945.0,3.0,120.0,3
8468,other,1650.0,3.0,165.0,3
8469,other,1550.0,2.0,150.0,3
8471,other,1150.0,2.0,75.0,3
8472,other,1200.0,3.0,74.0,3
8473,other,1229.0,3.0,86.03,3
8474,other,1030.0,2.0,61.0,2
8475,other,600.0,1.0,32.0,1
8476,other,1165.0,2.0,135.0,2
8479,other,3000.0,4.0,240.0,4
8481,other,1315.0,2.0,90.0,2
8482,other,1210.0,2.0,72.0,2
8483,other,11338.0,9.0,1000.0,6
8485,other,30000.0,4.0,2100.0,4
8486,other,1170.0,2.0,68.0,2
8487,other,1600.0,2.0,110.0,2
8489,other,1370.0,2.0,75.0,3
8491,other,1980.0,3.0,224.0,3
8493,other,1700.0,3.0,97.0,3
8494,other,1900.0,3.0,160.0,3
8496,other,1100.0,2.0,75.0,2
8498,other,3515.0,3.0,420.0,3
8503,other,700.0,1.0,41.0,1
8508,other,3000.0,3.0,250.0,3
8509,other,1100.0,2.0,61.0,2
8510,other,1260.0,1.0,41.0,1
8511,other,1500.0,1.0,37.5,1
8513,other,1165.0,2.0,75.0,2
8514,other,1272.0,4.0,75.0,3
8516,other,1600.0,5.0,140.0,5
8518,other,1000.0,2.0,65.0,3
8520,other,2400.0,4.0,325.0,3
8522,other,1463.0,1.0,142.0,2
8524,other,2401.0,3.0,185.0,3
8525,other,1875.0,2.0,235.0,3
8527,other,890.0,1.0,75.0,1
8530,other,2400.0,3.0,290.0,3
8532,other,1690.0,3.0,100.0,3
8535,other,1350.0,2.0,90.0,2
8536,other,1460.0,3.0,88.0,3
8537,other,1685.0,3.0,95.0,3
8538,other,800.0,1.0,52.0,1
8539,other,4000.0,5.0,280.0,4
8541,other,792.0,2.0,70.0,2
8544,other,2400.0,5.0,235.0,5
8547,other,461.82,1.0,31.7,1
8548,other,1500.0,2.0,85.0,3
8551,other,1260.0,2.0,75.0,2
8553,other,12000.0,12.0,525.0,10
8555,other,2820.0,3.0,285.0,3
8556,other,1950.0,3.0,130.0,3
8558,other,1350.0,2.0,140.0,3
8559,other,4051.0,4.0,345.0,4
8560,other,2100.0,3.0,170.0,3
8561,other,1991.0,3.0,160.0,3
8562,other,1200.0,3.0,66.0,3
8564,other,2400.0,6.0,245.0,6
8566,other,1375.0,2.0,105.0,2
8567,other,1693.0,3.0,108.0,3
8574,other,1150.0,2.0,77.5,3
8578,other,1058.0,2.0,60.0,2
8579,other,900.0,1.0,30.0,1
8582,other,1250.0,3.0,139.0,3
8583,other,1468.0,3.0,130.0,2
8587,other,1480.0,2.0,145.0,3
8590,other,2280.0,3.0,285.0,3
8591,other,2000.0,3.0,200.0,3
8594,other,1080.0,2.0,75.0,3
8595,other,2400.0,2.0,150.0,3
8597,other,1125.0,2.0,75.0,2
8598,other,1596.0,3.0,95.0,3
8599,other,1639.0,3.0,123.0,3
8601,other,1740.0,3.0,199.0,3
8602,other,1372.0,2.0,90.0,3
8604,other,6200.0,5.0,720.0,5
8607,other,925.0,2.0,63.0,2
8608,other,1200.0,3.0,95.0,4
8609,other,1200.0,2.0,79.0,2
8610,other,2500.0,3.0,270.0,3
8611,other,1584.0,3.0,145.0,4
8612,other,1570.0,3.0,115.0,3
8613,other,3000.0,3.0,400.0,3
8617,other,1750.0,3.0,180.0,3
8618,other,1500.0,1.0,160.0,2
8619,other,2100.0,6.0,275.0,6
8621,other,705.0,1.0,36.5,1
8622,other,1340.0,3.0,77.0,3
8626,other,1260.0,1.0,41.0,1
8627,other,1200.0,2.0,125.0,2
8628,other,1270.0,2.0,175.0,4
8629,other,1200.0,3.0,130.0,3
8630,other,3595.0,6.0,360.0,4
8632,other,3100.0,5.0,385.0,4
8634,other,1200.0,4.0,150.0,4
8635,other,3259.0,3.0,270.0,3
8638,other,596.0,1.0,42.0,1
8639,other,10000.0,16.0,550.0,16
8640,other,1200.0,4.0,110.0,4
8641,other,1910.0,3.0,190.0,3
8645,other,985.0,2.0,63.0,2
8646,other,1300.0,2.0,129.0,2
8647,other,1490.0,2.0,88.0,3
8651,other,650.0,1.0,30.0,1
8652,other,1500.0,2.0,89.99,3
8653,other,1350.0,4.0,145.0,4
8654,other,910.0,1.0,42.0,1
8657,other,532.0,1.0,22.49,1
8658,other,1060.0,3.0,62.0,3
8660,other,1550.0,2.0,160.0,2
8664,other,1000.0,2.0,80.0,2
8666,other,1500.0,2.0,97.0,3
8667,other,1865.0,4.0,140.0,3
8669,other,3500.0,4.0,245.0,4
8673,other,1320.0,2.0,73.0,3
8674,other,2150.0,6.0,205.0,6
8677,other,675.0,3.0,52.0,2
8678,other,1801.0,3.0,139.0,3
8680,other,2990.0,4.0,324.0,4
8681,other,2400.0,2.0,160.0,2
8683,other,1150.0,2.0,75.0,2
8684,other,1200.0,3.0,165.0,3
8690,other,1390.0,2.0,80.0,3
8691,other,1550.0,2.0,90.0,3
8694,other,1500.0,4.0,110.0,4
8695,other,1839.0,3.0,165.0,3
8697,other,900.0,2.0,70.0,2
8699,other,1500.0,3.0,149.0,3
8702,other,750.0,2.0,50.0,1
8703,other,600.0,3.0,75.0,2
8704,other,1605.0,2.0,85.0,3
8707,other,1500.0,1.0,19.5,1
8709,other,1200.0,2.0,70.0,2
8710,other,1200.0,2.0,160.0,2
8711,other,1904.0,3.0,155.0,3
8712,other,2770.0,4.0,315.0,3
8715,other,1630.0,2.0,97.78,3
8720,other,1280.0,2.0,75.0,2
8721,other,735.0,1.0,75.0,1
8722,other,500.0,1.0,24.0,1
8724,other,1200.0,4.0,145.0,3
8725,other,1200.0,2.0,100.0,2
8726,other,1200.0,3.0,160.0,3
8727,other,1265.0,2.0,82.0,3
8729,other,1850.0,3.0,98.0,3
8730,other,2360.0,4.0,150.0,4
8731,other,1030.0,2.0,77.25,2
8733,other,2000.0,3.0,160.0,3
8734,other,1300.0,2.0,70.0,3
8736,other,1380.0,2.0,75.0,2
8741,other,3100.0,3.0,250.0,3
8742,other,1190.0,2.0,100.0,2
8743,other,1827.0,3.0,100.0,3
8744,other,1500.0,3.0,95.0,3
8750,other,1645.0,3.0,95.0,3
8751,other,1200.0,4.0,140.0,4
8754,other,1097.0,2.0,65.0,2
8755,other,1600.0,3.0,165.0,4
8757,other,900.0,2.0,110.0,2
8758,other,1200.0,2.0,125.0,2
8759,other,1355.0,2.0,75.0,2
8761,other,7500.0,4.0,900.0,4
8764,other,4104.0,4.0,360.0,4
8767,other,2080.0,2.0,150.0,2
8768,other,1505.0,2.0,90.0,2
8769,other,1200.0,3.0,95.75,3
8770,other,1810.0,4.0,148.0,3
8772,other,1530.0,2.0,97.0,3
8777,other,1500.0,2.0,130.0,3
8781,other,1400.0,2.0,80.0,2
8782,other,1533.0,3.0,150.0,3
8784,other,3730.0,6.0,450.0,4
8785,other,745.0,2.0,50.0,2
8787,other,1355.0,2.0,95.0,2
8788,other,833.0,1.0,49.0,1
8790,other,3000.0,5.0,270.0,4
8791,other,1220.0,2.0,68.0,2
8792,other,3811.0,3.0,475.0,4
8793,other,1545.0,3.0,85.0,3
8795,other,1350.0,2.0,110.0,2
8797,other,1200.0,2.0,68.0,3
8799,other,2000.0,4.0,180.0,5
8803,other,1280.0,4.0,115.0,4
8804,other,1200.0,3.0,85.0,3
8806,other,1655.0,3.0,155.0,3
8808,other,1200.0,2.0,108.0,3
8809,other,1200.0,2.0,75.0,2
8814,other,1500.0,2.0,203.0,2
8817,other,4500.0,9.0,500.0,9
8820,other,1550.0,3.0,160.0,3
8823,other,1758.0,3.0,95.0,3
8824,other,3179.0,5.0,351.0,4
8826,other,1200.0,3.0,85.0,2
8828,other,1800.0,3.0,140.0,3
8831,other,3900.0,4.0,333.0,4
8832,other,2400.0,4.0,200.0,3
8833,other,1645.0,3.0,87.5,3
8835,other,2600.0,3.0,140.0,3
8836,other,950.0,2.0,60.0,2
8841,other,1900.0,3.0,205.0,3
8843,other,1402.0,2.0,85.0,3
8845,other,2100.0,3.0,240.0,3
8849,other,1200.0,3.0,140.0,3
8850,other,814.0,2.0,55.0,2
8853,other,1590.0,3.0,120.0,3
8854,other,3754.0,6.0,430.0,4
8857,other,1450.0,2.0,89.6,3
8859,other,1340.0,2.0,77.0,2
8861,other,1665.0,3.0,105.0,3
8863,other,2300.0,4.0,200.0,4
8864,other,1210.0,2.0,76.0,2
8869,other,1065.0,2.0,58.0,2
8872,other,3600.0,4.0,450.0,4
8875,other,1200.0,3.0,72.0,3
8879,other,1000.0,1.0,75.0,2
8882,other,1170.0,2.0,86.0,2
8883,other,4830.0,5.0,390.0,4
8884,other,850.0,2.0,75.0,2
8888,other,2065.0,3.0,130.0,3
8889,other,1150.0,2.0,125.0,2
8892,other,2550.0,4.0,290.0,3
8893,other,3080.0,2.0,285.0,4
8895,other,3400.0,6.0,420.0,4
8896,other,450.0,1.0,25.0,1
8897,other,1100.0,2.0,85.0,2
8902,other,1036.0,2.0,110.0,2
8905,other,1376.0,4.0,156.0,4
8910,other,1080.0,2.0,62.0,2
8914,other,1475.0,2.0,200.0,3
8915,other,1200.0,3.0,96.25,3
8917,other,2631.0,3.0,200.0,4
8918,other,830.0,2.0,60.0,2
8919,other,1500.0,2.0,88.0,2
8921,other,856.0,2.0,48.0,2
8922,other,1143.0,2.0,62.0,2
8924,other,1117.0,2.0,110.0,2
8925,other,600.0,1.0,43.0,1
8929,other,1200.0,3.0,70.0,3
8930,other,2675.0,4.0,290.0,4
8934,other,1477.0,2.0,80.0,3
8935,other,3500.0,5.0,450.0,4
8936,other,1793.0,3.0,98.0,3
8940,other,1020.0,2.0,62.0,2
8941,other,3563.0,6.0,310.0,4
8944,other,3300.0,5.0,318.0,4
8945,other,1200.0,3.0,165.0,3
8949,other,1718.0,3.0,223.0,3
8950,other,1200.0,2.0,75.0,3
8951,other,985.0,2.0,55.0,2
8956,other,1030.0,2.0,80.0,2
8958,other,1150.0,2.0,69.0,2
8961,other,1500.0,2.0,90.0,3
8962,other,900.0,2.0,55.0,2
8967,other,1750.0,2.0,225.0,4
8969,other,1100.0,2.0,78.0,2
8970,other,1180.0,2.0,74.0,2
8972,other,1540.0,3.0,85.0,3
8974,other,1800.0,3.0,230.0,3
8976,other,2000.0,3.0,120.0,3
8977,other,2000.0,3.0,145.0,3
8978,other,500.0,1.0,15.0,1
8984,other,922.0,2.0,70.0,2
8985,other,850.0,2.0,72.0,2
8986,other,1200.0,1.0,65.0,2
8988,other,1233.0,2.0,100.0,2
8996,other,1936.0,3.0,110.0,3
8997,other,1652.5,3.0,90.0,3
8999,other,1500.0,3.0,138.0,3
9000,other,700.0,2.0,43.0,2
9001,other,1750.0,3.0,170.0,3
9002,other,1365.0,3.0,99.0,3
9005,other,708.0,1.0,55.0,2
9006,other,1680.0,3.0,135.0,3
9007,other,990.0,2.0,58.0,2
9008,other,1240.0,2.0,100.0,2
9009,other,1810.0,3.0,118.0,3
9010,other,2005.0,3.0,240.0,3
9013,other,1000.0,2.0,97.0,2
9016,other,1430.0,3.0,78.65,3
9018,other,1200.0,2.0,45.0,1
9023,other,840.0,1.0,75.0,1
9024,other,1760.0,2.0,116.0,3
9025,other,3317.5,5.0,268.5,4
9026,other,600.0,1.0,52.0,2
9029,other,1200.0,2.0,75.6,3
9030,other,2400.0,5.0,285.0,5
9031,other,2100.0,4.0,150.0,4
9035,other,1550.0,4.0,120.0,4
9036,other,905.0,2.0,50.0,2
9037,other,1495.0,3.0,200.0,3
9039,other,550.0,1.0,23.0,1
9042,other,1080.0,2.0,75.0,3
9044,other,1537.0,3.0,110.0,3
9045,other,2800.0,7.0,250.0,7
9047,other,1191.0,2.0,90.0,2
9050,other,2849.0,5.0,250.0,4
9055,other,827.0,2.0,45.0,2
9062,other,1205.0,2.0,70.0,2
9066,other,2200.0,4.0,160.0,3
9069,other,1900.0,3.0,155.0,3
9070,other,1200.0,1.0,95.0,2
9072,other,1100.0,2.0,61.0,2
9073,other,1100.0,2.0,110.0,2
9074,other,1942.0,3.0,155.0,3
9075,other,1200.0,4.0,80.0,3
9077,other,1515.0,3.0,90.0,3
9080,other,1200.0,4.0,95.0,4
9085,other,1200.0,1.0,69.0,1
9086,other,1717.0,3.0,99.0,3
9088,other,1200.0,1.0,48.0,1
9089,other,1430.0,2.0,78.65,3
9091,other,1190.0,2.0,70.0,2
9092,other,2690.0,4.0,185.0,4
9093,other,1800.0,5.0,250.0,4
9094,other,1594.0,3.0,99.0,3
9095,other,1250.0,2.0,68.0,2
9096,other,1290.0,1.0,77.5,2
9098,other,1464.0,2.0,145.0,2
9099,other,1200.0,2.0,75.0,2
9102,other,1485.0,2.0,156.0,3
9103,other,2070.0,3.0,135.0,3
9106,other,800.0,2.0,55.0,2
9108,other,1480.0,2.0,125.0,3
9110,other,1500.0,2.0,130.0,2
9111,other,2010.0,3.0,125.0,3
9112,other,1504.0,2.0,100.0,3
9114,other,1602.0,2.0,165.0,3
9115,other,1200.0,4.0,130.0,4
9116,other,1800.0,3.0,220.0,3
9122,other,1862.0,3.0,120.0,3
9123,other,2700.0,3.0,200.0,3
9125,other,1490.0,2.0,115.0,3
9127,other,1740.0,3.0,120.0,3
9128,other,1020.0,2.0,60.0,2
9129,other,550.0,1.0,16.0,1
9132,other,3664.0,3.0,325.0,3
9133,other,690.0,2.0,42.0,2
9134,other,1520.0,3.0,111.0,3
9136,other,1200.0,4.0,86.0,4
9137,other,1250.0,2.0,90.0,2
9138,other,1900.0,2.0,190.0,3
9141,other,1602.0,2.0,170.0,3
9142,other,1230.0,2.0,70.0,2
9143,other,1600.0,3.0,95.0,3
9144,other,450.0,1.0,60.0,1
9145,other,600.0,2.0,23.0,1
9146,other,3463.0,6.0,310.0,4
9147,other,1200.0,2.0,85.0,2
9150,other,2000.0,4.0,130.0,3
9151,other,1350.0,4.0,140.0,4
9154,other,1175.0,2.0,79.0,2
9156,other,1112.0,2.0,68.0,2
9159,other,1158.0,2.0,75.0,2
9162,other,1200.0,2.0,90.0,2
9163,other,1266.67,2.0,69.0,2
9165,other,2000.0,2.0,160.0,2
9169,other,2679.0,5.0,280.0,4
9170,other,1230.0,2.0,75.0,2
9172,other,3150.0,5.0,145.0,8
9173,other,2400.0,2.0,135.0,2
9174,other,880.0,2.0,48.0,2
9179,other,1022.0,2.0,57.0,2
9180,other,1200.0,2.0,76.0,2
9183,other,1605.0,3.0,100.0,3
9184,other,1542.0,3.0,98.0,3
9187,other,1333.0,2.0,77.27,2
9188,other,1100.0,3.0,110.0,3
9189,other,1050.0,2.0,70.0,2
9193,other,1200.0,4.0,165.0,4
9194,other,1100.0,2.0,145.0,3
9196,other,1200.0,3.0,99.0,3
9199,other,1000.0,2.0,60.0,2
9200,other,5720.0,3.0,350.0,3
9202,other,1012.0,2.0,59.0,2
9205,other,1200.0,4.0,140.0,4
9206,other,600.0,2.0,39.0,2
9209,other,1700.0,3.0,111.0,3
9213,other,1780.0,3.0,110.0,3
9215,other,1080.0,3.0,149.0,3
9216,other,900.0,2.0,65.0,3
9218,other,1200.0,3.0,160.0,4
9219,other,1540.0,3.0,85.0,3
9220,other,2456.0,3.0,220.0,3
9222,other,1530.0,2.0,185.0,2
9225,other,1717.0,3.0,120.0,3
9228,other,1475.0,2.0,171.0,2
9230,other,650.0,1.0,16.0,1
9232,other,1504.0,2.0,102.0,3
9234,other,1800.0,4.0,145.0,4
9235,other,3000.0,4.0,240.0,4
9237,other,1625.0,3.0,92.0,3
9238,other,2400.0,4.0,250.0,4
9241,other,1490.0,2.0,92.0,3
9243,other,1044.0,2.0,60.0,2
9247,other,1567.2,2.0,190.0,3
9252,other,1293.0,2.0,75.0,2
9254,other,860.0,2.0,65.5,2
9255,other,1374.0,2.0,88.0,3
9259,other,2000.0,2.0,160.0,4
9260,other,834.0,1.0,62.0,1
9261,other,600.0,1.0,52.0,1
9262,other,2000.0,4.0,135.0,4
9263,other,2750.0,3.0,260.0,3
9267,other,1280.0,2.0,90.0,2
9269,other,2075.0,3.0,175.0,3
9276,other,2274.24,4.0,160.0,3
9278,other,900.0,3.0,105.0,2
9281,other,1350.0,3.0,75.0,3
9283,other,470.0,2.0,10.0,1
9285,other,1313.0,4.0,150.0,3
9286,other,2515.0,4.0,155.0,3
9289,other,2665.0,3.0,350.0,3
9291,other,3500.0,5.0,450.0,4
9298,other,2400.0,5.0,300.0,6
9299,other,3000.0,4.0,130.0,8
9300,other,1235.0,2.0,140.0,2
9301,other,3200.0,3.0,260.0,3
9302,other,1450.0,3.0,90.0,3
9303,other,3754.0,6.0,480.0,4
9304,other,1893.0,3.0,115.0,3
9307,other,1200.0,2.0,100.0,3
9308,other,1205.0,2.0,70.0,2
9309,other,1500.0,3.0,90.0,3
9311,other,1250.0,2.0,67.0,2
9314,other,375.0,1.0,26.0,1
9315,other,800.0,3.0,59.5,2
9317,other,1400.0,2.0,85.0,2
9318,other,1800.0,2.0,100.0,3
9319,other,925.0,2.0,70.0,2
9322,other,3500.0,2.0,350.0,4
9325,other,2100.0,4.0,255.0,3
9326,other,400.0,1.0,35.0,1
9329,other,2400.0,5.0,180.0,4
9330,other,825.0,2.0,40.0,1
9332,other,5000.0,5.0,600.0,4
9334,other,4800.0,5.0,420.0,4
9335,other,3400.0,3.0,400.0,3
9336,other,600.0,1.0,33.0,1
9339,other,800.0,1.0,72.0,1
9341,other,1225.0,2.0,82.0,3
9342,other,655.0,1.0,27.0,1
9343,other,1196.0,2.0,96.0,2
9344,other,927.0,2.0,50.0,2
9345,other,600.0,1.0,18.0,1
9347,other,2800.0,4.0,200.0,4
9350,other,800.0,2.0,85.0,2
9351,other,985.0,2.0,57.0,2
9352,other,6000.0,12.0,150.0,11
9354,other,600.0,2.0,80.0,2
9359,other,1768.0,3.0,95.0,3
9360,other,3060.0,4.0,350.0,4
9361,other,800.0,1.0,32.0,1
9363,other,600.0,1.0,35.0,1
9364,other,1010.0,2.0,55.0,2
9367,other,3978.0,4.0,428.0,4
9370,other,2008.0,3.0,170.0,3
9371,other,2095.0,3.0,142.0,3
9373,other,1600.0,2.0,88.0,3
9374,other,1350.0,4.0,160.0,4
9375,other,500.0,1.0,20.0,1
9376,other,1280.0,2.0,100.0,3
9377,other,1650.0,3.0,110.0,3
9380,other,1044.0,2.0,85.0,2
9382,other,840.0,1.0,99.0,2
9385,other,3870.0,4.0,411.0,4
9387,other,1835.0,3.0,175.0,3
9390,other,425.0,1.0,15.0,1
9393,other,2380.0,4.0,242.0,4
9394,other,900.0,1.0,70.0,2
9395,other,1517.0,2.0,125.0,2
9397,other,3602.0,4.0,280.0,4
9398,other,2159.0,3.0,120.0,3
9399,other,1200.0,3.0,72.0,3
9400,other,1850.0,3.0,175.0,6
9401,other,510.0,1.0,34.0,1
9402,other,1166.0,2.0,65.0,2
9403,other,2700.0,2.0,260.0,3
9404,other,1350.0,2.0,175.0,3
9406,other,940.0,2.0,56.0,2
9409,other,1645.0,3.0,95.0,3
9411,other,1000.0,2.0,63.0,2
9413,other,1998.0,3.0,117.0,3
9415,other,1804.0,3.0,150.0,3
9416,other,1350.0,3.0,81.0,3
9418,other,3000.0,3.0,300.0,4
9422,other,1200.0,4.0,110.0,4
9424,other,1217.0,2.0,164.0,2
9427,other,600.0,1.0,45.0,1
9428,other,672.0,1.0,27.0,1
9429,other,1280.0,3.0,87.0,3
9431,other,1567.0,3.0,100.0,3
9432,other,2350.0,3.0,210.0,3
9435,other,560.0,1.0,19.0,1
9437,other,520.0,2.0,29.0,1
9438,other,1950.0,3.0,230.0,3
9439,other,600.0,1.0,58.0,1
9440,other,1000.0,1.0,19.0,1
9442,other,375.0,1.0,40.0,1
9444,other,2000.0,2.0,120.0,2
9449,other,1130.0,2.0,74.0,2
9450,other,1407.0,2.0,83.87,2
9452,other,1350.0,4.0,160.0,4
9453,other,2375.0,3.0,260.0,4
9454,other,1200.0,2.0,67.0,2
9455,other,1400.0,3.0,90.0,3
9456,other,812.0,1.0,26.0,1
9458,other,600.0,2.0,35.0,1
9471,other,1800.0,4.0,115.0,3
9473,other,1499.0,3.0,89.0,3
9476,other,1050.0,2.0,65.0,2
9477,other,905.0,2.0,50.0,2
9481,other,3155.0,3.0,315.0,3
9486,other,1464.0,2.0,135.0,3
9488,other,1200.0,2.0,75.0,2
9489,other,1707.0,3.0,171.0,3
9490,other,565.0,1.0,33.0,1
9491,other,630.0,2.0,70.0,1
9492,other,1000.0,2.0,55.0,2
9495,other,2400.0,4.0,130.0,3
9497,other,1100.0,2.0,70.0,2
9498,other,420.0,1.0,23.5,1
9500,other,1225.0,2.0,71.05,2
9501,other,1350.0,4.0,90.0,4
9502,other,1732.5,3.0,91.855,3
9503,other,3760.0,2.0,280.0,2
9504,other,3071.0,4.0,300.0,3
9509,other,1620.0,3.0,95.0,3
9510,other,560.0,1.0,21.0,1
9513,other,2250.0,3.0,180.0,3
9515,other,1350.0,2.0,45.0,1
9516,other,1209.0,2.0,100.0,2
9517,other,1500.0,3.0,95.0,3
9518,other,1000.0,2.0,60.0,2
9520,other,1200.0,4.0,130.0,4
9521,other,2250.0,3.0,199.0,3
9522,other,3700.0,4.0,314.0,4
9524,other,1405.0,3.0,169.0,3
9525,other,4800.0,6.0,420.0,4
9528,other,500.0,1.0,16.0,1
9529,other,1600.0,3.0,180.0,3
9531,other,648.0,1.0,34.0,1
9532,other,1720.0,2.0,126.0,3
9535,other,1080.0,2.0,64.0,2
9536,other,1100.0,2.0,61.0,2
9541,other,1465.0,2.0,88.0,3
9542,other,1145.0,2.0,63.0,2
9543,other,1280.0,2.0,75.0,2
9544,other,680.0,3.0,60.0,2
9546,other,1738.0,3.0,110.0,3
9547,other,1500.0,3.0,90.0,3
9549,other,1050.0,2.0,110.0,2
9550,other,1541.0,2.0,181.0,2
9551,other,1275.0,2.0,105.0,2
9552,other,2048.0,3.0,206.0,3
9556,other,2320.0,2.0,160.0,3
9557,other,1237.0,3.0,78.0,3
9561,other,1200.0,2.0,140.0,4
9563,other,1160.0,2.0,75.0,2
9569,other,1155.0,2.0,65.0,2
9573,other,984.0,2.0,125.0,2
9574,other,1148.0,2.0,69.0,2
9575,other,1719.0,3.0,110.0,3
9577,other,3000.0,4.0,264.0,4
9579,other,1320.0,2.0,90.0,2
9582,other,1230.0,2.0,68.0,2
9584,other,4560.0,5.0,430.0,4
9589,other,3000.0,4.0,300.0,5
9590,other,1560.0,2.0,125.0,3
9592,other,1012.0,2.0,59.0,2
9593,other,1245.0,2.0,120.0,2
9594,other,1485.0,2.0,110.0,3
9597,other,1489.0,2.0,101.0,2
9598,other,2800.0,4.0,365.0,4
9600,other,1600.0,2.0,90.0,3
9602,other,3000.0,6.0,300.0,6
9604,other,2996.0,4.0,200.0,4
9607,other,551.0,1.0,30.0,1
9609,other,550.0,1.0,16.0,1
9610,other,1780.0,3.0,100.0,3
9612,other,1310.0,3.0,90.0,3
9615,other,1603.0,2.0,125.0,3
9616,other,2180.0,3.0,285.0,3
9617,other,450.0,1.0,30.0,1
9618,other,3000.0,4.0,301.0,4
9621,other,1275.0,2.0,69.0,2
9623,other,1623.0,3.0,155.0,3
9625,other,900.0,1.0,52.3,1
9631,other,1200.0,2.0,110.0,2
9632,other,1400.0,2.0,78.0,3
9633,other,2648.0,3.0,238.0,3
9635,other,1475.0,3.0,80.0,3
9636,other,1721.0,3.0,93.0,3
9638,other,4800.0,4.0,420.0,4
9639,other,1163.0,2.0,68.0,2
9640,other,801.0,1.0,33.645,1
9641,other,1300.0,2.0,80.0,3
9645,other,998.0,2.0,65.0,2
9646,other,3300.0,9.0,450.0,10
9647,other,1040.0,2.0,78.0,2
9650,other,1907.0,2.0,200.0,3
9651,other,1330.0,2.0,80.0,2
9652,other,4446.0,3.0,410.0,3
9653,other,1320.0,2.0,95.0,3
9660,other,2200.0,2.0,150.0,4
9661,other,1092.0,3.0,95.0,3
9666,other,1130.0,2.0,75.0,2
9668,other,1900.0,3.0,190.0,3
9670,other,1200.0,4.0,110.0,4
9671,other,1630.0,3.0,131.0,3
9672,other,1050.0,2.0,41.0,1
9674,other,3210.0,4.0,380.0,3
9675,other,5425.0,13.0,275.0,13
9676,other,1200.0,4.0,135.0,4
9679,other,4041.0,4.0,345.0,4
9680,other,620.0,1.0,25.0,1
9681,other,1210.0,2.0,75.0,2
9684,other,1200.0,1.0,70.0,2
9686,other,1200.0,3.0,70.0,2
9688,other,1130.0,2.0,68.0,2
9691,other,2750.0,5.0,275.0,3
9692,other,800.0,2.0,55.0,2
9693,other,1244.0,2.0,95.0,2
9694,other,1500.0,4.0,180.0,3
9695,other,1200.0,2.0,75.0,2
9696,other,400.0,2.0,50.0,1
9698,other,2159.0,3.0,120.0,3
9700,other,1200.0,1.0,48.0,1
9704,other,1450.0,2.0,90.0,2
9706,other,10030.0,1.0,150.0,1
9708,other,2300.0,3.0,280.0,3
9712,other,925.0,2.0,55.0,2
9713,other,3900.0,3.0,250.0,3
9714,other,1400.0,2.0,160.0,2
9715,other,1715.0,3.0,95.0,3
9716,other,703.0,2.0,60.0,2
9719,other,600.0,1.0,20.0,1
9720,other,4382.0,4.0,400.0,4
9721,other,1030.0,2.0,77.25,3
9722,other,1254.0,2.0,70.0,3
9724,other,1293.0,2.0,80.0,2
9727,other,1000.0,2.0,66.0,2
9728,other,1864.0,3.0,115.0,3
9729,other,1200.0,2.0,135.0,2
9735,other,1525.0,2.0,91.48,3
9736,other,975.0,2.0,60.0,2
9739,other,1500.0,2.0,85.0,1
9742,other,1200.0,4.0,138.0,2
9743,other,1100.0,2.0,68.0,2
9744,other,4000.0,6.0,460.0,6
9746,other,2950.0,4.0,250.0,4
